price,address,mls,Calculated_sqft,Square Footage
"$1,495,000","337 - 40 OAKLANDS AVENUEToronto (Yonge-St. Clair), Ontario M4V2Z3",C10431961,,1600 - 1799 sqft
"$639,000","515 - 111 ELIZABETH STREETToronto (Bay Street Corridor), Ontario M5G1P7",C10431945,,500 - 599 sqft
"$2,179,000","416 SACKVILLE STREETToronto (Cabbagetown-South St. James Town), Ontario M4X1S9",C10431939,,2000 - 2500 sqft
"$2,699,000","812 - 80 FRONT STREET EToronto (Church-Yonge Corridor), Ontario M5E1T4",C10431941,,2250 - 2499 sqft
"$2,175,000","11 PRINCE RUPERT AVENUEToronto (High Park North), Ontario M6P2A8",W10431914,,1500 - 2000 sqft
"$1,400,000","33 MORGAN AVENUEToronto (Stonegate-Queensway), Ontario M8Y2Z9",W10431867,,2500 - 3000 sqft
"$875,000","55 DEANSCROFT SQUAREToronto (West Hill), Ontario M1E4W8",E10431923,,1100 - 1500 sqft
"$628,880","602 - 350 ALTON TOWERS CIRCLEToronto (Milliken), Ontario M1V5E3",E10431848,,1000 - 1199 sqft
"$2,075,000","123 - 1 BENVENUTO PLACEToronto (Casa Loma), Ontario M4V2L1",C10431898,,1400 - 1599 sqft
"$699,000","210 - 800 KING STREET WToronto (Niagara), Ontario M5V3M7",C10431900,,700 - 799 sqft
"$1,088,000","703 - 1 CONCORDE PLACEToronto (Banbury-Don Mills), Ontario M3C3K5",C10431858,,1800 - 1999 sqft
"$749,999","S210 - 120 BAYVIEW AVENUEToronto (Waterfront Communities), Ontario M5A0G4",C10431812,,700 - 799 sqft
"$524,990","405 - 3233 EGLINTON AVENUE EToronto (Scarborough Village), Ontario M1J3N6",E10431842,,1200 - 1399 sqft
"$699,000","913 - 629 KING STREET WToronto (Waterfront Communities), Ontario M5V0G9",C10431800,,500 - 599 sqft
"$2,245,000","PH 1 - 225 BRUNSWICK AVENUEToronto (University), Ontario M5S2M6",C10431793,,1200 - 1399 sqft
"$1,068,000","2003 - 1080 BAY STREETToronto (Bay Street Corridor), Ontario M5S0A5",C10431780,,600 - 699 sqft
"$1,199,900","87 NORTHEY DRIVEToronto (St. Andrew-Windfields), Ontario M2L2S8",C10431772,,1100 - 1500 sqft
"$2,048,000","219 ELLERSLIE AVENUEToronto (Willowdale West), Ontario M2N1Y3",C10431766,,
"$899,000","65 PRIMULA CRESCENTToronto (Humber Summit), Ontario M9L1J9",W10431753,,
"$609,000","2415 - 25 RICHMOND STREET EToronto (Church-Yonge Corridor), Ontario M5C0A6",C10431719,,500 - 599 sqft
"$499,000","514 - 1808 ST CLAIR AVENUE WToronto (Weston-Pellam Park), Ontario M6N0C1",W10431680,,500 - 599 sqft
"$589,000","410 - 10 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7L4",C10431693,,600 - 699 sqft
"$625,000","721 - 20 BRUYERES MEWSToronto (Niagara), Ontario M5V0G8",C10431659,,600 - 699 sqft
"$719,000","708 - 36 FOREST MANOR ROADToronto (Henry Farm), Ontario M2J0H3",C10431657,,800 - 899 sqft
"$523,000","1703 - 85 EAST LIBERTY STREETToronto (Niagara), Ontario M6K3R4",C10431653,,500 - 599 sqft
"$549,990","205 - 1328 BIRCHMOUNT ROADToronto (Wexford-Maryvale), Ontario M1R0B6",E10431645,,800 - 899 sqft
"$1,199,999","176 ROSEMOUNT AVENUEToronto (Corso Italia-Davenport), Ontario M6H2M9",W10431634,,
"$1,499,000","877 LOGAN AVENUEToronto (North Riverdale), Ontario M4K3E2",E10431607,,
"$679,000","2207 - 51 EAST LIBERTY STREETToronto (Niagara), Ontario M6K3P8",C10431611,,700 - 799 sqft
"$1,349,800","135 HOPE STREETToronto (Corso Italia-Davenport), Ontario M6E1K2",W10431601,,1100 - 1500 sqft
"$679,999","4403 - 70 ANNIE CRAIG DRIVEToronto (Mimico), Ontario M8V0G2",W10431579,,600 - 699 sqft
"$479,000","4407 - 8 EGLINTON AVENUE EToronto (Mount Pleasant West), Ontario M4P0C1",C10431591,,500 - 599 sqft
"$550,000","807 - 18 HARRISON GARDEN BOULEVARDToronto (Willowdale East), Ontario M2N7J7",C10431578,,500 - 599 sqft
"$799,000","3009 - 375 KING STREET WToronto (Waterfront Communities), Ontario M5V1K5",C10431572,,700 - 799 sqft
"$739,900","1802 - 20 THOMAS RILEY ROADToronto (Islington-City Centre West), Ontario M9B1B1",W10431547,,800 - 899 sqft
"$740,000","1832 - 525 ADELAIDE STREET WToronto (Waterfront Communities), Ontario M5V0N7",C10431567,,600 - 699 sqft
"$605,000","101 - 17 KENASTON GARDENSToronto (Bayview Village), Ontario M2K0B9",C10431548,,700 - 799 sqft
"$689,000","1310 - 2 SONIC WAYToronto (Flemingdon Park), Ontario M3C0P2",C10431541,,700 - 799 sqft
"$1,199,786","25 BELLAMY ROAD SToronto (Cliffcrest), Ontario M1M3N9",E10431537,,
"$2,990,900","2002 - 195 MCCAUL STREETToronto (Kensington-Chinatown), Ontario M5A0S8",C10431532,,2250 - 2499 sqft
"$598,800","5001 - 70 ANNIE CRAIG DRIVEToronto (Mimico), Ontario M8V0G6",W10431510,,500 - 599 sqft
"$639,990","227 - 50 GEORGE BUTCHART DRIVEToronto (Downsview-Roding-CFB), Ontario M2K0C9",W10431503,,700 - 799 sqft
"$929,999","305 - 5 MARINER TERRACEToronto (Waterfront Communities), Ontario M5V3V6",C10431498,,900 - 999 sqft
"$899,000","47 FUSILIER DRIVEToronto (Clairlea-Birchmount), Ontario M1L0J3",E10431488,,
"$1,599,000","805 WINDERMERE AVENUEToronto (Runnymede-Bloor West Village), Ontario M6S3M5",W10431452,,1500 - 2000 sqft
"$499,000","908 - 81 WELLESLEY STREET EToronto (Church-Yonge Corridor), Ontario M4Y0C5",C10431477,,500 - 599 sqft
"$799,000","1410 - 365 CHURCH STREETToronto (Church-Yonge Corridor), Ontario M5B1H6",C10431446,,700 - 799 sqft
"$519,999","913 - 9 FOUR WINDS DRIVEToronto (York University Heights), Ontario M3J2S8",W10431397,,900 - 999 sqft
"$670,000","320 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10431334,,600 - 699 sqft
"$999,999","81 SCARBOROUGH HEIGHTS BOULEVARDToronto (Cliffcrest), Ontario M1M2V5",E10431390,,
"$450,000","2511 - 130 RIVER STREETToronto (Regent Park), Ontario M5A0R8",C10431416,,500 - 599 sqft
"$599,900","2407 - 24 WELLESLEY STREET WToronto (Bay Street Corridor), Ontario M4Y2X6",C10431393,,600 - 699 sqft
"$1,198,800","2901 - 35 HAYDEN STREETToronto (Church-Yonge Corridor), Ontario M4Y3C3",C10431379,,1000 - 1199 sqft
"$749,900","1203 - 10 QUEENS QUAY WToronto (Waterfront Communities), Ontario M5J2R9",C10431354,,700 - 799 sqft
"$575,000","2305 - 3 MICHAEL POWER PLACEToronto (Islington-City Centre West), Ontario M9A0A2",W10431328,,500 - 599 sqft
"$2,499,999","518 PRINCE EDWARD DRIVE NToronto (Kingsway South), Ontario M8X2M5",W10431323,,1500 - 2000 sqft
"$475,900","920 - 451 THE WEST MALLToronto (Etobicoke West Mall), Ontario M9C1G1",W10431297,,800 - 899 sqft
"$519,000","2634 - 165 LEGION ROAD NToronto (Mimico), Ontario M8Y0B3",W10431288,,500 - 599 sqft
"$638,800","231 - 830 LAWRENCE AVENUEToronto (Yorkdale-Glen Park), Ontario M6A0A2",W10431243,,700 - 799 sqft
"$1,154,800","130 CALVINGTON DRIVEToronto (Downsview-Roding-CFB), Ontario M3M2M4",W10431208,,
"$599,900","14 - 260 TWELFTH STREETToronto (New Toronto), Ontario M8V0J7",W10431185,,1000 - 1199 sqft
"$869,900","1211 - 2121 LAKE SHORE BOULEVARD WToronto (Mimico), Ontario M8V4E9",W10431092,,900 - 999 sqft
"$569,000","2021 - 800 LAWRENCE AVENUE WToronto (Yorkdale-Glen Park), Ontario M6A0B1",W10431072,,600 - 699 sqft
"$699,000","TH1 - 205 BONIS AVENUEToronto (Tam O'Shanter-Sullivan), Ontario M1T3W6",E10431223,,1400 - 1599 sqft
"$625,000","309 BIRCHMOUNT ROADToronto (Birchcliffe-Cliffside), Ontario M1N3K7",E10431242,,
"$779,990","PH1 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10431210,,800 - 899 sqft
"$559,000","508 - 101 PRUDENTIAL DRIVEToronto (Dorset Park), Ontario M1P4S5",E10431163,,1000 - 1199 sqft
"$474,900","406 - 60 HASLETT AVENUE ROADToronto (The Beaches), Ontario M4L1T6",E10431099,,500 - 599 sqft
"$800,000","31 LESTERWOOD CRESCENTToronto (Bendale), Ontario M1P3L5",E10431107,,1500 - 2000 sqft
"$855,000","49 - 40 DUNDALK DRIVE WToronto (Dorset Park), Ontario M1P4S3",E10431062,,1600 - 1799 sqft
"$998,000","623 - 88 COLGATE AVENUEToronto (South Riverdale), Ontario M4M0A6",E10430998,,800 - 899 sqft
"$828,800","705 - 51 TROLLEY CRESCENTToronto (Waterfront Communities), Ontario M5A0E9",C10431321,,800 - 899 sqft
"$1,295,000","UNIT 4 - 240 BROADWAY AVENUEToronto (Mount Pleasant East), Ontario M4P1V9",C10431308,,2000 - 2249 sqft
"$594,999","308 - 33 MILL STREETToronto (Waterfront Communities), Ontario M5A3C1",C10431287,,600 - 699 sqft
"$1,238,000","1211 - 100 HARRISON GARDEN BOULEVARDToronto (Willowdale East), Ontario M2N0C2",C10431307,,1400 - 1599 sqft
"$688,000","501 - 151 AVENUE ROADToronto (Annex), Ontario M5R2H7",C10431281,,
"$749,900","2411 - 210 VICTORIA STREETToronto (Church-Yonge Corridor), Ontario M5B2R3",C10431282,,900 - 999 sqft
"$1,039,000","1603 - 80 JOHN STREETToronto (Waterfront Communities), Ontario M5V3X4",C10431258,,1000 - 1199 sqft
"$649,000","811 - 25 STAFFORD STREETToronto (Niagara), Ontario M5V0G3",C10431263,,600 - 699 sqft
"$879,900","1203 - 33 BAY STREETToronto (Waterfront Communities), Ontario M5J2Z3",C10431235,,900 - 999 sqft
"$699,900","2045 - 38 GRAND MAGAZINE STREETToronto (Niagara), Ontario M5V0B1",C10431246,,600 - 699 sqft
"$949,000","2506 - 20 EDWARD STREETToronto (Bay Street Corridor), Ontario M5G1C9",C10431207,,700 - 799 sqft
"$799,000","5703 - 11 WELLESLEY STREET WToronto (Bay Street Corridor), Ontario M4Y0G4",C10707698,,500 - 599 sqft
"$749,800","902 - 1901 YONGE STREETToronto (Mount Pleasant West), Ontario M4S1Y6",C10441560,,800 - 899 sqft
"$2,799,900","149 GLEN PARK AVENUEToronto (Englemount-Lawrence), Ontario M6B2C6",C10441555,,3500 - 5000 sqft
"$915,000","3803 - 10 YORK STREETToronto (Waterfront Communities), Ontario M5J0E1",C10441541,,800 - 899 sqft
"$499,990","417 - 1603 EGLINTON AVENUE WToronto (Oakwood Village), Ontario M6E0A1",C10441529,,500 - 599 sqft
"$550,000","812 - 205 HILDA AVENUEToronto (Newtonbrook West), Ontario M2M4B1",C10441527,,900 - 999 sqft
"$2,799,900","149 GLEN PARK AvenueToronto, Ontario M6B2C6",40679714,,4300 sqft
"$799,999","301 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10441464,,1000 - 1199 sqft
"$699,999","106 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10441466,,900 - 999 sqft
"$699,990","LPH5 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10441467,,700 - 799 sqft
"$819,999","103 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10441462,,1000 - 1199 sqft
"$679,990","206 - 10 MEADOWGLEN PLACEToronto (Woburn), Ontario M1G0A8",E10441461,,900 - 999 sqft
"$998,000","1907 - 224 KING STREET WEST STREET WToronto (Waterfront Communities), Ontario M5H0A6",C10441459,,800 - 899 sqft
"$838,000","410 - 39 QUEENS QUAY EToronto (Waterfront Communities), Ontario M5E0A5",C10441441,,700 - 799 sqft
"$515,000","407 - 60 ANNIE CRAIG DRIVEToronto (Mimico), Ontario M8V0C5",W10441391,,500 - 599 sqft
"$485,000",Address not available,E10441400,,500 - 599 sqft
"$750,000","34 HENBURY PLACEToronto (Malvern), Ontario M1B2S8",E10441381,,
"$599,000","202 - 1085 DANFORTH ROADToronto (Eglinton East), Ontario M1J0B2",E10441385,,1000 - 1199 sqft
"$789,800","1706 - 72 ESTHER SHINER BOULEVARDToronto (Bayview Village), Ontario M2K0C4",C10441388,,900 - 999 sqft
"$685,000","712 - 10 GIBBS ROADToronto (Islington-City Centre West), Ontario M9B0E2",W10441376,,900 - 999 sqft
"$800,000","612 - 365 CHURCH STREETToronto (Church-Yonge Corridor), Ontario M5B1Z9",C10441377,,800 - 899 sqft
"$799,000","99 SADLEE COVE CRESCENTToronto (Milliken), Ontario M1V1Y3",E10441362,,
"$430,000","414 - 5800 SHEPPARD AVENUE EToronto (Malvern), Ontario M1B5J7",E10441346,,600 - 699 sqft
"$859,000","5109 - 2221 YONGE STREETToronto (Mount Pleasant West), Ontario M4S2B4",C10441359,,700 - 799 sqft
"$450,000","2306 - 2 ANNDALE DRIVEToronto (Willowdale East), Ontario M2N0G5",C10441350,,500 - 599 sqft
"$1,599,000","605 - 260 HEATH STREET WToronto (Forest Hill South), Ontario M5P3L6",C10441349,,1200 - 1399 sqft
"$987,000","58 BROADPATH ROADToronto (Banbury-Don Mills), Ontario M3C2B5",C10441343,,1000 - 1199 sqft
"$1,180,000","1201 - 211 ST PATRICK STREETToronto (Kensington-Chinatown), Ontario M5T2Y9",C10441337,,1600 - 1799 sqft
"$699,000","1103 - 188 CUMBERLAND STREETToronto (Annex), Ontario M5R0B6",C10441335,,500 - 599 sqft
"$1,389,000","15 ROSEWOOD AVENUEToronto (Stonegate-Queensway), Ontario M8Z1X5",W10441331,,
"$699,000","3213 - 386 YONGE STREETToronto (Bay Street Corridor), Ontario M5B0A5",C10441324,,600 - 699 sqft
"$1,389,000","15 ROSEWOOD AvenueEtobicoke, Ontario M8Z1X5",40677561,,2796 sqft
"$1,899,900","12 DOBBIN ROADToronto (Tam O'Shanter-Sullivan), Ontario M1T1C4",E10441287,,
"$999,000","412 VALERMO DriveToronto, Ontario M8W2L7",40680075,,1180 sqft
"$1,099,999","121 - 35 WABASH AVENUEToronto (Roncesvalles), Ontario M6R0A9",W10441237,,1000 - 1199 sqft
"$499,888","515 - 60 TOWN CENTRE COURTToronto (Bendale), Ontario M1P0B1",E10441252,,500 - 599 sqft
"$1,270,000","220 - 30 INN ON THE PARK DRIVEToronto (Banbury-Don Mills), Ontario M3C0P7",C10441244,,1400 - 1599 sqft
"$509,999","810 - 320 DIXON ROADToronto (Kingsview Village-The Westway), Ontario M9R1S8",W10441216,,1200 - 1399 sqft
"$599,000","308 - 1055 BAY STREETToronto (Bay Street Corridor), Ontario M5S3A3",C10441214,,700 - 799 sqft
"$719,000","103 - 96 ST PATRICK STREETToronto (Kensington-Chinatown), Ontario M5T1V2",C10441213,,700 - 799 sqft
"$1,188,000","505 - 1555 FINCH AVENUE EToronto (Don Valley Village), Ontario M2J4X9",C10441184,,1600 - 1799 sqft
"$547,800","3008 - 161 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P0C8",C10441183,,500 - 599 sqft
"$599,900","35 - 120 LING ROADToronto (West Hill), Ontario M1E4V9",E10441167,,1200 - 1399 sqft
"$3,600,000","304 - 68 YORKVILLE AVENUEToronto (Annex), Ontario M5R3V7",C10441159,,2250 - 2499 sqft
"$789,000","828 - 1100 SHEPPARD AVENUEToronto (York University Heights), Ontario M9L2R7",W10441141,,500 - 599 sqft
"$1,388,000","3303 - 8 PARK ROAD NToronto (Rosedale-Moore Park), Ontario M4W3S5",C10441143,,
"$575,999","406 - 701 SHEPPARD AVENUE WToronto (Clanton Park), Ontario M3H0B2",C10441146,,700 - 799 sqft
"$799,000","3210 - 12 YORK STREETToronto (Waterfront Communities), Ontario M5J0A9",C10441145,,700 - 799 sqft
"$575,000","1802 - 17 BARBERRY PLACEToronto (Bayview Village), Ontario M2K3E2",C10441136,,500 - 599 sqft
"$949,900","2603 - 78 HARRISON GARDEN BOULEVARDToronto (Willowdale East), Ontario M2N7E2",C10441140,,1200 - 1399 sqft
"$899,999","28 NAVENBY CRESCENTToronto (Humber Summit), Ontario M9L1B2",W10441123,,1100 - 1500 sqft
"$1,079,900","1803 - 20 BRIN DRIVE NToronto (Edenbridge-Humber Valley), Ontario M8X0B2",W10441109,,1000 - 1199 sqft
"$697,500","413 - 783 BATHURST STREET SToronto (University), Ontario M5S0A8",C10441108,,600 - 699 sqft
"$659,999","75 EAST LIBERTY Street Unit# 910Toronto, Ontario M6K3R3",40679802,,739 sqft
"$725,000","77 - 100 BURROWS HALL BOULEVARDToronto (Malvern), Ontario M1B1M7",E10441067,,1200 - 1399 sqft
"$769,000","1704W - 27 BATHURST STREETToronto (Waterfront Communities), Ontario M5V2P1",C10433651,,700 - 799 sqft
"$2,700/Monthly","1911 - 2033 KENNEDY ROADToronto (Agincourt South-Malvern West), Ontario M1T0B9",E10440974,,700 - 799 sqft
"$2,400/Monthly","4512 - 70 TEMPERANCE STREETToronto (Bay Street Corridor), Ontario M5H0B1",C10440997,,
"$3,200/Monthly","703 - 621 SHEPPARD AVENUE EToronto (Bayview Village), Ontario M2K1B5",C10440992,,800 - 899 sqft
"$2,300/Monthly","3205 - 33 BAY STREETToronto (Waterfront Communities), Ontario M5J2Z3",C10440964,,500 - 599 sqft
"$2,400/Monthly","2508 - 195 REDPATH AVENUEToronto (Mount Pleasant West), Ontario M4P0E4",C10440969,,500 - 599 sqft
"$2,450/Monthly","2106 - 115 MCMAHON DRIVEToronto (Bayview Village), Ontario M2K0E3",C10440958,,500 - 599 sqft
"$3,550/Monthly","208 - 120 LOMBARD STREETToronto (Church-Yonge Corridor), Ontario M5C3H5",C10440950,,1000 - 1199 sqft
"$3,300/Monthly","BSMT - 59B CUMMER AVENUEToronto (Newtonbrook East), Ontario M2M2E5",C10440937,,
"$2,100/Monthly","1313 - 195 MCCAUL STREETToronto (Kensington-Chinatown), Ontario M5T1W6",C10440951,,
"$2,650/Monthly","915 SE - 60 PRINCESS STREETToronto (Waterfront Communities), Ontario M5A2C7",C10440935,,600 - 699 sqft
"$3,100/Monthly","LPH 6 - 1 AVONDALE AVENUEToronto (Willowdale East), Ontario M2N7J1",C10440930,,800 - 899 sqft
"$1,900/Monthly","10 - 156 KINGSTON ROADToronto (Woodbine Corridor), Ontario M4L1S7",E10440918,,600 - 699 sqft
"$2,450/Monthly","304 - 2 CLARENDON AVENUEToronto (Casa Loma), Ontario M4V1H9",C10440910,,
"$2,800/Monthly","3710 - 19 BATHURST STREETToronto (Waterfront Communities), Ontario M5V0N2",C10440898,,500 - 599 sqft
"$4,450/Monthly","4228 - 5 MABELLE AVENUEToronto (Islington-City Centre West), Ontario M9A0C8",W10440736,,1200 - 1399 sqft
"$3,199/Monthly","149 - 225 BIRMINGHAM STREETToronto (New Toronto), Ontario M8V2C7",W10440728,,1000 - 1199 sqft
"$2,900/Monthly","315 - 383 SORAUREN AVENUEToronto (Roncesvalles), Ontario M6R2G5",W10440720,,500 - 599 sqft
"$1,750/Monthly","B1 - 60 BROCK AVENUEToronto (Roncesvalles), Ontario M6K2L2",W10440700,,
"$2,750/Monthly","1210 - 21 MARKBROOK LANEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V5E4",W10440681,,1000 - 1199 sqft
"$4,400/Monthly","17 AIKENHEAD ROADToronto (Kingsview Village-The Westway), Ontario M9R2Z1",W10440677,,
"$2,600/Monthly","2706 - 80 MARINE PARADE DRIVEToronto (Mimico), Ontario M8V4B4",W10440673,,600 - 699 sqft
"$838,000","2607 - 110 CHARLES STREET EToronto (Church-Yonge Corridor), Ontario M4Y1T5",C10427357,,800 - 899 sqft
"$809,000","604 - 38 FOREST MANOR ROADToronto (Henry Farm), Ontario M2J1M1",C10427363,,800 - 899 sqft
"$669,900","106 - 250 JOHN GARLAND BOULEVARDToronto (West Humber-Clairville), Ontario M9V1N8",W10427359,,1000 - 1199 sqft
"$958,000","1709 - 20 EDWARD STREETToronto (Bay Street Corridor), Ontario M5G0C5",C10427417,,700 - 799 sqft
"$599,000","1602 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10427423,,500 - 599 sqft
"$499,000","915 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10427421,,
"$659,000","4617 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10427430,,500 - 599 sqft
"$499,000","1711 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10427435,,
"$499,000","PH 1107 - 280 DONLANDS AVENUEToronto (Danforth Village-East York), Ontario M4J3R4",E10427426,,500 - 599 sqft
"$599,900","1403 - 5 MICHAEL POWER PLACEToronto (Islington-City Centre West), Ontario M9A0A3",W10427429,,800 - 899 sqft
"$950,000","3402 - 65 BREMNER BOULEVARDToronto (Waterfront Communities), Ontario M5J0A7",C10427440,,700 - 799 sqft
"$639,000","303 - 64 SIDNEY BELSEY CRESCENTToronto (Weston), Ontario M6M5J4",W10427452,,1400 - 1599 sqft
"$949,000","613 - 55 LOMBARD STREETToronto (Church-Yonge Corridor), Ontario M5C2R7",C10427482,,1000 - 1199 sqft
"$638,000","2402 - 60 TOWN CENTRE COURTToronto (Bendale), Ontario M1P0B1",E10427455,,600 - 699 sqft
"$519,000","1204 - 1190 DUNDAS STREET EToronto (South Riverdale), Ontario M4M0C5",E10427483,,
"$474,000","106 - 4062 LAWRENCE AVENUE EToronto (West Hill), Ontario M1E4V5",E10427494,,1000 - 1199 sqft
"$649,000","323 - 39 ANNIE CRAIG DRIVE WToronto (Mimico), Ontario M8V0A3",W10427503,,700 - 799 sqft
"$1,128,000","88 CHIPWOOD CRESCENTToronto (Pleasant View), Ontario M2J3X7",C10427520,,2000 - 2500 sqft
"$599,000","1505 - 295 ADELAIDE STREET WToronto (Waterfront Communities), Ontario M5V1P7",C10427571,,500 - 599 sqft
"$690,000","504 - 200 SUDBURY STREETToronto (Little Portugal), Ontario M6H0H1",C10427604,,600 - 699 sqft
"$3,000/Weekly","38 - 847 SHEPPARD AVENUE WToronto (Bathurst Manor), Ontario M3H2T4",C10427425,,1000 - 1199 sqft
"$2,400/Monthly","1606 - 55 BLOOR STREET EToronto (Church-Yonge Corridor), Ontario M4W3W6",C10427433,,
"$2,680/Monthly","515 - 77 SHUTER STREETToronto (Church-Yonge Corridor), Ontario M5B0B8",C10427432,,500 - 599 sqft
"$2,350/Monthly","2901 - 238 SIMCOE STREETToronto (Kensington-Chinatown), Ontario M5T3B9",C10427434,,600 - 699 sqft
"$2,000/Monthly","2409 - 600 FLEET STREETToronto (Niagara), Ontario M5V1B7",C10427436,,
"$1,500/Monthly","BSMNT - 61 SQUIRES AVENUEToronto (O'Connor-Parkview), Ontario M4B2R6",E10427414,,
"$2,400/Monthly","302 - 2 FIELDWAY ROAD EToronto (Islington-City Centre West), Ontario M8Z0B9",W10427412,,500 - 599 sqft
"$3,000/Monthly","1006 - 6 EVA ROADToronto (Etobicoke West Mall), Ontario M9C0B1",W10427424,,700 - 799 sqft
"$929,990","TH 92 - 20 WILLIAM JACKSON WAYToronto (New Toronto), Ontario M8V0J7",W10427788,,1200 - 1399 sqft
"$848,000","610 - 25 ADRA GRADO WAYToronto (Bayview Village), Ontario M2J0H6",C10427800,,800 - 899 sqft
"$959,000","52 - 30 CHICHESTER PLACEToronto (L'Amoreaux), Ontario M1T3S5",E10427803,,1400 - 1599 sqft
"$565,000","4512 - 70 TEMPERANCE STREETToronto (Bay Street Corridor), Ontario M5H0B1",C10427810,,
"$775,000","503 - 192 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B2J9",C10427816,,1200 - 1399 sqft
"$799,900","2507 - 12 YORK STREETToronto (Waterfront Communities), Ontario M5J0A9",C10427824,,800 - 899 sqft
"$469,900","505 - 2645 KIPLING AVENUEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V3S6",W10427831,,900 - 999 sqft
"$979,990","223 - 30 MERCHANT LANEToronto (Dufferin Grove), Ontario M6P4J6",C10427870,,1200 - 1399 sqft
"$999,800","3711 - 2191 YONGE STREETToronto (Mount Pleasant West), Ontario M4S3H8",C10427895,,1000 - 1199 sqft
"$499,000","401 - 185 ALBERTA AVENUEToronto (Oakwood Village), Ontario M6C0A5",C10427949,,500 - 599 sqft
"$1,025,000","11 - 100 COXWELL AVENUEToronto (Greenwood-Coxwell), Ontario M4L0B5",E10427956,,1400 - 1599 sqft
"$599,990","2606 - 20 SHORE BREEZE DRIVEToronto (Mimico), Ontario M8V0C7",W10427968,,500 - 599 sqft
"$459,900","911 - 360 RIDELLE AVENUE WToronto (Briar Hill-Belgravia), Ontario M6B1K1",W10427963,,700 - 799 sqft
"$1,095,000","601 - 278 BLOOR STREET EToronto (Rosedale-Moore Park), Ontario M4W3M4",C10428003,,1600 - 1799 sqft
"$849,000","PH06 - 185 LEGION ROAD NToronto (Mimico), Ontario M8Y0A1",W10428017,,800 - 899 sqft
"$599,000","407 - 330 MCCOWAN ROADToronto (Eglinton East), Ontario M1J3N3",E10428021,,900 - 999 sqft
"$1,040,000","33 HARBOUR Square Unit# 2037Toronto, Ontario M5J2G2",40678442,,1430 sqft
"$590,000","320 - 238 BONIS AVENUEToronto (Tam O'Shanter-Sullivan), Ontario M1T3W7",E10428033,,800 - 899 sqft
"$899,900","37 ALLISTER AVENUEToronto (Cliffcrest), Ontario M1M3L1",E10428043,,
"$995,000","503 - 437 RONCESVALLES AVENUEToronto (Roncesvalles), Ontario M6R3B9",W10428044,,900 - 999 sqft
"$2,995/Monthly","1908 - 575 BLOOR STREET EToronto (North St. James Town), Ontario M4W0B2",C10427529,,700 - 799 sqft
"$2,500/Monthly","MAIN - 2 CRISCOE STREETToronto (Rockcliffe-Smythe), Ontario M6N3Y9",W10427537,,
"$3,200/Monthly","2601 - 10 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7L4",C10427560,,800 - 899 sqft
"$1,950/Monthly","1504 - 30 ORDNANCE STREETToronto (Niagara), Ontario M6K1A2",C10427552,,
"$3,700/Monthly","40 CORVUS STAR WAYToronto (Henry Farm), Ontario M2J1P3",C10427570,,1200 - 1399 sqft
"$3,200/Monthly","MAIN - 90 MOUNTLAND DRIVEToronto (Woburn), Ontario M1G2P1",E10427555,,
"$1,950/Monthly","603 - 127 BROADWAY AVENUEToronto (Mount Pleasant West), Ontario M4P1V4",C10427577,,500 - 599 sqft
"$2,200/Monthly","1615 - 25 RICHMOND STREET EToronto (Church-Yonge Corridor), Ontario M5C0A6",C10427583,,
"$2,400/Monthly","911 - 480 FRONT STREET WToronto (Waterfront Communities), Ontario M5V0V6",C10427595,,500 - 599 sqft
"$729,000","3103 - 11 BRUNEL COURTToronto (Waterfront Communities), Ontario M5V3Y3",C10428183,,600 - 699 sqft
"$584,000","1609 - 36 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3K2",E10428188,,800 - 899 sqft
"$599,000","4203 - 17 BATHURST STREETToronto (Waterfront Communities), Ontario M6A0N1",C10428199,,500 - 599 sqft
"$529,000","2708 - 36 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3K2",E10428204,,600 - 699 sqft
"$899,000","22 BLUEBIRD PLACEToronto (Rouge), Ontario M1C2N8",E10428210,,
"$798,000","1516 - 175 BAMBURGH CIRCLEToronto (Steeles), Ontario M1W3X8",E10428218,,1400 - 1599 sqft
"$648,000","1004 - 560 KING STREET WToronto (Waterfront Communities), Ontario M5V1M3",C10428230,,500 - 599 sqft
